지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
100,대관령,2008-02-23 2:00,-1.5,0,,9,7,0,270,0,70,0,3.8,-6.2,919.2,0,1012,0,,9,,,,,,,,,,,-0.2,0,,,,
100,대관령,2008-02-23 3:00,-2.8,0,0.2,0,6.9,0,270,0,59,0,2.9,-9.7,920.1,0,1013.4,0,,9,,11.1,0.4,3,3,Sc,4,1000,13,,-0.2,0,,,,
100,대관령,2008-02-23 4:00,-3.8,0,,9,5.6,0,270,0,62,0,2.9,-10,919.7,0,1013.3,0,,9,,11.1,,1,1,Sc,,1200,,,-0.2,0,,,,
100,대관령,2008-02-23 5:00,-4.8,0,,9,5.9,0,270,0,71,0,3,-9.2,920.4,0,1014.5,0,,9,,11.1,,0,0,,,1200,,,-0.2,0,,,,
100,대관령,2008-02-23 6:00,-5.3,0,,9,4,0,290,0,56,0,2.3,-12.7,921.1,0,1015.5,0,,9,,11.1,,0,0,,,1200,,,-0.2,0,,,,
100,대관령,2008-02-23 7:00,-6,0,,9,5.9,0,270,0,60,0,2.3,-12.5,921.5,0,1016.2,0,,9,,11.1,,8,8,Sc,4,1000,,,-0.3,0,,,,
100,대관령,2008-02-23 8:00,-6.6,0,,9,4.1,0,290,0,53,0,2,-14.6,922.8,0,1017.9,0,0,0,0.07,11.1,,6,6,Sc,4,1200,,,-0.2,0,,,,
100,대관령,2008-02-23 9:00,-6.8,0,,9,7.1,0,270,0,50,0,1.8,-15.5,923.2,0,1018.4,0,0.8,0,0.85,11.1,,1,1,Sc,4,1500,13,,-0.3,0,,,,
100,대관령,2008-02-23 10:00,-7.1,0,,9,6.5,0,270,0,48,0,1.7,-16.2,923.8,0,1019,0,1,0,1.61,11.1,,1,1,Sc,,1500,,,-0.2,0,,,,
100,대관령,2008-02-23 11:00,-7.3,0,,9,7.6,0,290,0,60,0,2.1,-13.7,924.6,0,1020,0,0.8,0,1.89,11.1,,5,5,Sc,4,1200,,,-0.2,0,,,,
100,대관령,2008-02-23 12:00,-6.5,0,0,0,5.8,0,270,0,62,0,2.3,-12.5,925.4,0,1020.7,0,0.8,0,2.43,11.1,,6,6,Sc,4,1200,,5,-0.2,0,,,,
100,대관령,2008-02-23 13:00,-6.4,0,,9,5.5,0,290,0,49,0,1.9,-15.3,925.5,0,1020.7,0,0.3,0,1.82,11.1,,5,5,Sc,4,1200,,5,-0.2,0,,,,
100,대관령,2008-02-23 14:00,-6.9,0,,9,2.8,0,320,0,54,0,2,-14.6,925.7,0,1021.2,0,0.3,0,1.41,11.1,,6,6,Sc,4,1200,,,-0.2,0,,,,
100,대관령,2008-02-23 15:00,-6.1,0,0,0,5.3,0,320,0,44,0,1.7,-16.4,926.1,0,1021.3,0,0.6,0,1.61,10.9,,4,4,Sc,4,1200,13,,-0.2,0,,,,
100,대관령,2008-02-23 16:00,-5.4,0,,9,4.4,0,320,0,40,0,1.6,-16.9,926.9,0,1021.9,0,0.7,0,1.22,10.7,,4,4,Sc,4,1200,,,-0.3,0,,,,
100,대관령,2008-02-23 17:00,-6.5,0,,9,5.2,0,320,0,49,0,1.8,-15.4,927.8,0,1023.3,0,0.4,0,0.6,10.7,,3,3,Sc,4,1200,,,-0.3,0,,,,
100,대관령,2008-02-23 18:00,-7.1,0,,,2.5,0,320,0,47,0,1.7,-16.5,928.8,0,1024.5,0,0.1,0,0.19,10.7,,4,4,Sc,4,1200,,,-0.3,0,,,,
100,대관령,2008-02-23 19:00,-7.7,0,,,1.8,0,340,0,52,0,1.8,-15.8,929.6,0,1025.7,0,0,0,0,,,,,,,,,,-0.4,0,,,,
100,대관령,2008-02-23 20:00,-8.6,0,,9,0.8,0,360,0,64,0,2.1,-14.1,930.3,0,1026.8,0,,9,,,,,,,,,,,-0.4,0,,,,
100,대관령,2008-02-23 21:00,-10.4,0,,9,0.5,0,250,0,70,0,1.9,-14.8,931.2,0,1028.6,0,,9,,10.7,,2,2,Sc,4,1200,13,,-0.5,0,,,,
100,대관령,2008-02-23 22:00,-12.3,0,,,1.1,0,320,0,70,0,1.7,-16.6,931.9,0,1030,0,,9,,,,,,,,,,,-0.6,0,,,,
100,대관령,2008-02-23 23:00,-11.2,0,,,1.1,0,360,0,71,0,1.8,-15.4,932.3,0,1030.1,0,,9,,,,,,,,,,,-0.5,0,,,,
100,대관령,2008-02-24 0:00,-9.4,0,0,0,1.7,0,340,0,66,0,2,-14.5,932.5,0,1029.6,0,,9,,10.7,,6,6,Sc,4,1000,,5,-0.7,0,,,,
100,대관령,2008-02-24 1:00,-10,0,,,1.1,0,360,0,67,0,1.9,-14.9,932.9,0,1030.3,0,,9,,,,,,,,,,,-0.9,0,,,,
100,대관령,2008-02-24 2:00,-9.3,0,,,2.8,0,360,0,60,0,1.8,-15.6,933.4,0,1030.5,0,,9,,,,,,,,,,,-1.1,0,,,,
100,대관령,2008-02-24 3:00,-8.9,0,,,3.5,0,20,0,58,0,1.8,-15.6,933.8,0,1030.8,0,,9,,10.7,,4,4,Sc,4,1000,13,,-1.3,0,,,,
100,대관령,2008-02-24 4:00,-8.9,0,,,4.5,0,20,0,66,0,2.1,-14.1,934,0,1031,0,,9,,10.7,,4,4,Sc,3,1000,,,-1.5,0,,,,
100,대관령,2008-02-24 5:00,-9,0,,,3.6,0,20,0,69,0,2.1,-13.6,934.3,0,1031.4,0,,9,,,,4,4,Sc,3,1000,,,-1.7,0,,,,
100,대관령,2008-02-24 6:00,-9.3,0,0,0,3.2,0,360,0,78,0,2.4,-12.4,935.1,0,1032.4,0,,9,,10.7,,7,7,Sc,3,500,,5,-1.7,0,,,,
100,대관령,2008-02-24 7:00,-9.9,0,,9,0.5,0,270,0,85,0,2.5,-11.9,935.6,0,1033.2,0,,9,,10.8,,6,6,Sc,3,600,,5,-1.7,0,,,,
100,대관령,2008-02-24 8:00,-9.5,0,,9,1.1,0,270,0,83,0,2.5,-11.8,936.2,0,1033.7,0,0,0,0.06,11.4,,7,7,Sc,2,300,,5,-1.8,0,,,,
100,대관령,2008-02-24 9:00,-8.1,0,0.7,0,0.7,0,20,0,83,0,2.8,-10.4,936.7,0,1033.7,0,0,0,0.27,12.1,1.4,7,7,Sc,2,300,13,5,-1.7,0,,,,
100,대관령,2008-02-24 10:00,-7.8,0,,9,2.4,0,360,0,76,0,2.6,-11.2,937,0,1033.9,0,0,0,0.56,12.5,,7,7,Sc,2,300,,5,-1.4,0,,,,
100,대관령,2008-02-24 11:00,-6.9,0,,9,3.4,0,20,0,65,0,2.4,-12.3,937.2,0,1033.9,0,0.2,0,1.01,12.5,,5,5,Sc,3,800,,5,-1.2,0,,,,
100,대관령,2008-02-24 12:00,-5.7,0,0.2,0,2.4,0,90,0,61,0,2.4,-12,937.1,0,1033.3,0,0.3,0,1.49,12.5,0.4,5,5,Sc,4,1200,,5,-1,0,,,,
100,대관령,2008-02-24 13:00,-4.9,0,,9,3.3,0,110,0,62,0,2.6,-11,936.5,0,1032.3,0,0.4,0,2.01,12.2,,5,5,Sc,4,1200,,,-0.8,0,,,,
100,대관령,2008-02-24 14:00,-4.5,0,,9,3.6,0,110,0,67,0,2.9,-9.7,936,0,1031.6,0,0.7,0,2.7,12,,5,5,Sc,4,1200,,,-0.5,0,,,,
100,대관령,2008-02-24 15:00,-3.7,0,,9,2,0,110,0,62,0,2.9,-9.9,935.9,0,1031.1,0,0.9,0,2.2,11.8,,4,4,Sc,4,1200,13,,-0.2,0,,,,
100,대관령,2008-02-24 16:00,-4,0,,9,2.1,0,90,0,59,0,2.7,-10.8,935.5,0,1030.8,0,1,0,1.44,11.5,,3,3,Sc,4,1200,,,-0.2,0,,,,
100,대관령,2008-02-24 17:00,-4.7,0,,9,2.6,0,90,0,65,0,2.8,-10.2,935.2,0,1030.7,0,1,0,0.85,11.3,,2,2,Sc,4,1500,,,-0.2,0,,,,
100,대관령,2008-02-24 18:00,-6,0,,9,2.6,0,90,0,72,0,2.8,-10.2,934.8,0,1030.8,0,0.7,0,0.25,11.2,,3,0,Ci,,1500,,,-0.2,0,,,,
100,대관령,2008-02-24 19:00,-6.7,0,,,2,0,90,0,75,0,2.8,-10.3,934.8,0,1031.1,0,0,0,0,,,,,,,,,,-0.2,0,,,,
100,대관령,2008-02-24 20:00,-9.2,0,,,0.2,0,0,0,81,0,2.5,-11.8,934.8,0,1032,0,,9,,,,,,,,,,,-1,0,,,,
100,대관령,2008-02-24 21:00,-10.8,0,,9,0.7,0,320,0,85,0,2.3,-12.8,934.8,0,1032.7,0,,9,,11.2,,0,0,,,1500,13,,-1.8,0,,,,
100,대관령,2008-02-24 22:00,-11.9,0,,,0.5,0,110,0,87,0,2.1,-13.6,935.1,0,1033.5,0,,9,,,,,,,,,,,-2.4,0,,,,
100,대관령,2008-02-24 23:00,-12.8,0,,,0,0,0,0,88,0,2,-14.3,935.2,0,1033.8,0,,9,,,,,,,,,,,-2.9,0,,,,
100,대관령,2008-02-25 0:00,-13.6,0,,9,0,0,0,0,89,0,1.9,-15,935.4,0,1034.4,0,,9,,11.2,,0,0,,,1500,,,-3.3,0,,,,
100,대관령,2008-02-25 1:00,-14,0,,,0,0,0,0,89,0,1.8,-15.4,935.2,0,1034.4,0,,9,,,,,,,,,,,-3.7,0,,,,
100,대관령,2008-02-25 2:00,-14.7,0,,,0.5,0,270,0,88,0,1.7,-16.2,935.1,0,1034.6,0,,9,,,,,,,,,,,-4.1,0,,,,
100,대관령,2008-02-25 3:00,-15.7,0,,,0,0,0,0,88,0,1.6,-17.2,934.9,0,1034.8,0,,9,,11.2,,0,0,,,1500,13,,-4.5,0,,,,
100,대관령,2008-02-25 4:00,-16.1,0,,,0.4,0,0,0,87,0,1.5,-17.7,934.9,0,1035,0,,9,,11.2,,0,0,,,1500,,,-4.8,0,,,,
100,대관령,2008-02-25 5:00,-16.4,0,,,0.1,0,0,0,87,0,1.5,-18,934.8,0,1035,0,,9,,11.2,,0,0,,,1500,,,-5.1,0,,,,
100,대관령,2008-02-25 6:00,-17,0,,,0.1,0,0,0,86,0,1.4,-18.7,934.5,0,1034.8,0,,9,,11.2,,0,0,,,1500,,,-5.4,0,,,,
100,대관령,2008-02-25 7:00,-17.2,0,,,0.1,0,0,0,85,0,1.4,-19.1,934.4,0,1034.7,0,,9,,11.2,,0,0,,,1500,,,-5.7,0,,,,
100,대관령,2008-02-25 8:00,-15,0,,,0.3,0,0,0,86,0,1.6,-16.8,934.5,0,1034,0,0.4,0,0.26,11.2,,5,0,Ci,,1500,,,-5.5,0,,,,
100,대관령,2008-02-25 9:00,-11.4,0,,,0.7,0,320,0,84,0,2.2,-13.5,934.3,0,1032.4,0,0.7,0,0.78,11.2,,10,0,Cs,,1800,13,,-4.6,0,,,,
100,대관령,2008-02-25 10:00,-7.1,0,,,1.6,0,270,0,77,0,2.8,-10.4,933.8,0,1030,0,0.2,0,0.85,11.2,,8,0,Ci,,1800,,,-3.7,0,,,,
100,대관령,2008-02-25 11:00,-3.3,0,,,5.9,0,290,0,57,0,2.7,-10.6,932.7,0,1027.4,0,0.6,0,1.31,11.2,,10,2,ScCi,4,1800,,,-2.6,0,,,,
100,대관령,2008-02-25 12:00,-1.7,0,,,5.1,0,270,0,49,0,2.6,-11,931.9,0,1026,0,0,0,1.12,11.2,,10,2,ScCs,4,1800,,,-2.2,0,,,,
100,대관령,2008-02-25 13:00,-0.8,0,,,8.1,0,270,0,50,0,2.9,-9.9,930.6,0,1024.2,0,0.5,0,1.74,11.1,,10,1,ScCi,4,1800,,,-1.5,0,,,,
100,대관령,2008-02-25 14:00,-1.5,0,,9,6.4,0,250,0,64,0,3.5,-7.4,930.1,0,1024,0,0.1,0,1.47,11.1,,10,2,ScAs,3,1000,,5,-1.2,0,,,,
100,대관령,2008-02-25 15:00,-1.7,0,0,0,4.4,0,290,0,73,0,3.9,-5.9,929.5,0,1023.4,0,0,0,0.93,11.1,,10,2,ScAs,4,1000,13,5,-1.1,0,,,,
100,대관령,2008-02-25 16:00,-2.8,0,,9,4.5,0,290,0,87,0,4.3,-4.6,929.8,0,1024,0,0,0,0.61,11.1,,10,2,ScAs,3,1000,,5,-1.1,0,,,,
100,대관령,2008-02-25 17:00,-3.1,0,,9,4.2,0,270,0,89,0,4.3,-4.6,929.2,0,1023.5,0,0,0,0.34,11.2,,10,4,StNs,,800,,5,-1.4,0,,,,
100,대관령,2008-02-25 18:00,-3.1,0,0.1,0,2.8,0,290,0,91,0,4.4,-4.3,928.6,0,1022.8,0,0,0,0.14,11.3,0.2,10,4,StNs,2,500,,5,-1.7,0,,,,
100,대관령,2008-02-25 19:00,-3.5,0,,9,4,0,290,0,93,0,4.4,-4.5,,9,,9,0,0,0,11.5,,10,5,StNs,2,300,,5,,9,,,,
100,대관령,2008-02-25 20:00,-3.7,0,,9,4.1,0,290,0,93,0,4.3,-4.6,927.9,0,1022.3,0,,9,,11.6,,10,5,StNs,2,500,,5,-1.9,0,,,,
100,대관령,2008-02-25 21:00,-3.7,0,0.4,0,3.6,0,290,0,91,0,4.2,-4.9,927.5,0,1021.9,0,,9,,11.8,0.5,10,6,StNs,2,500,13,5,-2,0,,,,
100,대관령,2008-02-25 22:00,-3.4,0,,9,4.5,0,270,0,90,0,4.3,-4.8,927.4,0,1021.6,0,,9,,11.9,,10,6,StNs,2,500,,5,-2,0,,,,
100,대관령,2008-02-25 23:00,-3.5,0,,9,3.3,0,290,0,91,0,4.3,-4.7,926.7,0,1020.9,0,,9,,12.1,,10,6,StNs,2,500,,5,-2,0,,,,
100,대관령,2008-02-26 0:00,-3.4,0,0.6,0,3.4,0,290,0,90,0,4.3,-4.8,926,0,1020.1,0,,9,,12.2,0.6,10,6,StNs,2,700,,5,-2,0,,,,
100,대관령,2008-02-26 1:00,-3.7,0,,9,3.7,0,290,0,91,0,4.2,-4.9,925.8,0,1020,0,,9,,12.3,,10,6,StNs,2,700,,5,-2,0,,,,
100,대관령,2008-02-26 2:00,-3.8,0,,9,3.1,0,290,0,93,0,4.3,-4.7,925.3,0,1019.5,0,,9,,12.3,,10,6,StNs,2,700,,5,-2,0,,,,
100,대관령,2008-02-26 3:00,-3.9,0,0.7,0,4.3,0,270,0,93,0,4.3,-4.8,924.4,0,1018.5,0,,9,,12.7,0.9,10,6,StNs,2,800,13,5,-2,0,,,,
100,대관령,2008-02-26 4:00,-4.1,0,,9,4,0,270,0,91,0,4.1,-5.3,923.7,0,1017.8,0,,9,,12.9,,10,6,ScNs,2,800,,5,-2,0,,,,
100,대관령,2008-02-26 5:00,-4.4,0,,9,2.8,0,270,0,91,0,4,-5.6,923.9,0,1018.2,0,,9,,13.2,,10,6,StNs,2,800,,5,-2,0,,,,
100,대관령,2008-02-26 6:00,-4.6,0,0.8,0,4.1,0,270,0,91,0,4,-5.8,923.2,0,1017.5,0,,9,,13.6,0.9,10,6,StNs,2,800,,5,-2,0,,,,
100,대관령,2008-02-26 7:00,-4.9,0,,9,4.9,0,270,0,83,0,3.5,-7.3,923,0,1017.4,0,,9,,13.7,,10,6,ScAs,3,1000,,5,-2,0,,,,
100,대관령,2008-02-26 8:00,-5.3,0,,9,4.9,0,270,0,86,0,3.6,-7.2,923.1,0,1017.7,0,0,0,0.08,13.7,,10,6,ScAs,2,1000,,,-2,0,,,,
100,대관령,2008-02-26 9:00,-5.3,0,0.1,0,4.8,0,250,0,82,0,3.4,-7.8,922.8,0,1017.3,0,0,0,0.37,13.7,0.2,10,6,ScAs,3,1000,13,,-2.1,0,,,,
100,대관령,2008-02-26 10:00,-5.1,0,,9,6,0,270,0,79,0,3.3,-8.1,922.2,0,1016.6,0,0,0,0.7,13.7,,8,6,ScCi,4,1100,,,-2,0,,,,
100,대관령,2008-02-26 11:00,-4.1,0,,9,5.9,0,270,0,77,0,3.5,-7.5,921.7,0,1015.6,0,0.9,0,1.96,13.7,,8,8,Sc,4,1000,,,-1.9,0,,,,
100,대관령,2008-02-26 12:00,-3.5,0,,9,5.2,0,270,0,70,0,3.3,-8.1,921.6,0,1015.3,0,0.4,0,1.75,13.5,,7,7,Sc,4,1000,,,-1.8,0,,,,
100,대관령,2008-02-26 13:00,-2.6,0,,9,6.2,0,270,0,62,0,3.1,-8.8,920.7,0,1013.9,0,0.9,0,2.76,13.3,,5,5,Sc,4,1100,,,-1.7,0,,,,
100,대관령,2008-02-26 14:00,-2.4,0,,9,5.5,0,290,0,64,0,3.3,-8.2,920.4,0,1013.5,0,0.9,0,2.75,13.2,,6,6,Sc,4,1100,,,-1.5,0,,,,
100,대관령,2008-02-26 15:00,-2.3,0,,9,4.1,0,270,0,62,0,3.2,-8.6,920.6,0,1013.7,0,0.8,0,2.1,13,,6,6,Sc,4,1100,13,,-1.5,0,,,,
100,대관령,2008-02-26 16:00,-3.8,0,,9,5.7,0,270,0,68,0,3.1,-8.8,920.8,0,1014.5,0,0.2,0,1.12,12.8,,8,8,Sc,3,1000,,5,-1.4,0,,,,
100,대관령,2008-02-26 17:00,-4.6,0,,9,5.6,0,250,0,78,0,3.4,-7.8,921.5,0,1015.6,0,0,0,0.51,12.8,,9,7,ScAs,2,600,,5,-1.4,0,,,,
100,대관령,2008-02-26 18:00,-5.3,0,0,0,3.6,0,230,0,80,0,3.3,-8.2,922.4,0,1016.9,0,0,0,0.2,12.8,,9,7,ScAs,3,600,,5,-1.4,0,,,,
100,대관령,2008-02-26 19:00,-5.6,0,,9,5.2,0,270,0,75,0,3,-9.3,922.7,0,1017.3,0,0,0,0.01,12.8,,8,8,Sc,3,1000,,5,-1.4,0,,,,
100,대관령,2008-02-26 20:00,-5.7,0,,9,2.9,0,290,0,71,0,2.8,-10.1,923.5,0,1018.3,0,,9,,12.8,,8,8,Sc,3,1000,,5,-1.5,0,,,,
100,대관령,2008-02-26 21:00,-6.1,0,0,0,7.1,0,270,0,75,0,2.9,-9.8,923.6,0,1018.5,0,,9,,12.8,,9,9,St,3,500,13,5,-1.6,0,,,,
100,대관령,2008-02-26 22:00,-6.6,0,,9,2.9,0,270,0,78,0,2.9,-9.8,923.8,0,1019,0,,9,,12.8,,10,10,St,3,500,,5,-1.7,0,,,,
100,대관령,2008-02-26 23:00,-6.9,0,,9,3.8,0,270,0,78,0,2.9,-10,924,0,1019.3,0,,9,,12.8,,6,6,Sc,3,500,,5,-1.7,0,,,,
100,대관령,2008-02-27 0:00,-7,0,0,0,3.9,0,270,0,79,0,2.9,-10,924.3,0,1019.5,0,,9,,12.8,0,10,10,St,3,300,,5,-1.8,0,,,,
100,대관령,2008-02-27 1:00,-7.2,0,,9,7,0,270,0,83,0,3,-9.6,924.4,0,1019.7,0,,9,,12.8,,8,8,St,3,300,,5,-1.9,0,,,,
100,대관령,2008-02-27 2:00,-7.2,0,,9,5.5,0,250,0,78,0,2.8,-10.3,924.8,0,1020.2,0,,9,,12.8,,8,8,St,3,300,,5,-1.9,0,,,,
100,대관령,2008-02-27 3:00,-7.7,0,0,0,3.8,0,270,0,73,0,2.5,-11.7,924.8,0,1020.4,0,,9,,12.8,,2,2,Sc,3,1000,13,5,-1.9,0,,,,
100,대관령,2008-02-27 4:00,-8.2,0,,9,2.3,0,250,0,69,0,2.3,-12.8,925,0,1020.8,0,,9,,12.8,,1,1,Sc,4,1000,,,-2,0,,,,
100,대관령,2008-02-27 5:00,-8.5,0,,9,5.6,0,270,0,67,0,2.2,-13.5,924.6,0,1020.5,0,,9,,12.8,,0,0,,,1000,,,-2,0,,,,
100,대관령,2008-02-27 6:00,-7.6,0,,9,9,0,270,0,53,0,1.8,-15.5,924.2,0,1019.7,0,,9,,12.8,,0,0,,,1000,,,-2.1,0,,,,
100,대관령,2008-02-27 7:00,-8.3,0,,9,6.9,0,270,0,54,0,1.8,-15.9,925.2,0,1021,0,,9,,12.8,,0,0,,,1500,,,-2.1,0,,,,
100,대관령,2008-02-27 8:00,-7.5,0,,9,6.4,0,270,0,52,0,1.8,-15.6,925.5,0,1021.1,0,0.5,0,0.18,12.8,,0,0,,,1800,,,-2.2,0,,,,
100,대관령,2008-02-27 9:00,-6.6,0,,,6.4,0,290,0,52,0,1.9,-14.8,925.7,0,1021.1,0,1,0,0.87,12.8,,0,0,,,1800,13,,-2.3,0,,,,
100,대관령,2008-02-27 10:00,-5.2,0,,,8.4,0,270,0,56,0,2.3,-12.6,925.3,0,1020,0,1,0,1.66,12.7,,0,0,,,1800,,,-2.2,0,,,,
100,대관령,2008-02-27 11:00,-4.2,0,,,10,0,270,0,55,0,2.5,-11.9,925.4,0,1019.7,0,1,0,2.21,12.5,,2,2,Sc,4,1800,,,-2,0,,,,
100,대관령,2008-02-27 12:00,-3.3,0,,,10.1,0,270,0,56,0,2.7,-10.8,924.9,0,1018.8,0,1,0,2.71,12.3,,2,2,Sc,4,1800,,,-1.7,0,,,,
100,대관령,2008-02-27 13:00,-2.2,0,,,8.7,0,270,0,53,0,2.8,-10.5,924.5,0,1018,0,1,0,2.93,12,,1,1,Sc,4,1800,,,-1.4,0,,,,
100,대관령,2008-02-27 14:00,-1.3,0,,,7.5,0,270,0,52,0,2.9,-9.9,924.6,0,1017.8,0,1,0,2.8,11.7,,2,2,Sc,4,1800,,,-1.2,0,,,,
100,대관령,2008-02-27 15:00,-0.5,0,,,6.1,0,250,0,53,0,3.1,-8.9,924.7,0,1017.6,0,1,0,2.25,11.2,,1,1,Sc,4,1800,13,,-1.1,0,,,,
100,대관령,2008-02-27 16:00,0.9,0,,9,4.4,0,270,0,46,0,3,-9.4,924.8,0,1017.1,0,1,0,1.63,,,0,0,,,1800,,,-1,0,,,,
100,대관령,2008-02-27 17:00,0.9,0,,,5.6,0,290,0,40,0,2.6,-11.2,925.3,0,1017.7,0,1,0,1.01,10.4,,0,0,,,1800,,,-1,0,,,,
100,대관령,2008-02-27 18:00,-0.1,0,,9,6,0,290,0,42,0,2.5,-11.5,925.9,0,1018.8,0,0.9,0,0.33,10.3,,0,0,,,1800,,,-1.1,0,,,,
100,대관령,2008-02-27 19:00,-1,0,,,4.1,0,270,0,46,0,2.6,-11.1,926.9,0,1020.2,0,0,0,0,,,,,,,,,,-1.5,0,,,,
100,대관령,2008-02-27 20:00,-1.8,0,,,3.9,0,270,0,48,0,2.6,-11.3,927.4,0,1021.1,0,,9,,,,,,,,,,,-1.8,0,,,,
100,대관령,2008-02-27 21:00,-2.7,0,,,2.9,0,270,0,54,0,2.7,-10.7,927.9,0,1021.9,0,,9,,10.3,,0,0,,,1500,13,,-1.9,0,,,,
100,대관령,2008-02-27 22:00,-3.4,0,,,1.8,0,270,0,55,0,2.6,-11.1,928.6,0,1023,0,,9,,,,,,,,,,,-2.1,0,,,,
100,대관령,2008-02-27 23:00,-4.2,0,,,1.3,0,250,0,59,0,2.6,-11,928.7,0,1023.4,0,,9,,,,,,,,,,,-2.3,0,,,,
100,대관령,2008-02-28 0:00,-8,0,,,3.3,0,340,0,74,0,2.5,-11.8,928.3,0,1024.3,0,,9,,10.3,,0,0,,,1500,,,-2.5,0,,,,
100,대관령,2008-02-28 1:00,-8.9,0,,,1.1,0,290,0,75,0,2.3,-12.5,928.9,0,1025.4,0,,9,,,,,,,,,,,-2.7,0,,,,
100,대관령,2008-02-28 2:00,-10.3,0,,,0.7,0,340,0,82,0,2.3,-12.7,929.1,0,1026.2,0,,9,,,,,,,,,,,-2.9,0,,,,
100,대관령,2008-02-28 3:00,-11.2,0,,,1,0,290,0,83,0,2.2,-13.5,928.3,0,1025.7,0,,9,,10.3,,0,0,,,1500,13,,-3.1,0,,,,
100,대관령,2008-02-28 4:00,-12.2,0,,,0.7,0,270,0,85,0,2,-14.2,928.3,0,1026,0,,9,,10.3,,0,0,,,1500,,,-3.3,0,,,,
100,대관령,2008-02-28 5:00,-12.7,0,,,0.4,0,0,0,87,0,2,-14.4,927.8,0,1025.6,0,,9,,10.3,,0,0,,,1500,,,-3.5,0,,,,
100,대관령,2008-02-28 6:00,-13.8,0,,,0.9,0,70,0,87,0,1.8,-15.5,928,0,1026.3,0,,9,,10.3,,0,0,,,1500,,,-3.7,0,,,,
100,대관령,2008-02-28 7:00,-11.6,0,,,0.7,0,90,0,90,0,2.3,-12.9,927.8,0,1025.3,0,0,0,0,10.3,,0,0,,,1500,,,-3.9,0,,,,
100,대관령,2008-02-28 8:00,-10,0,,,1.2,0,270,0,85,0,2.4,-12,927.6,0,1024.4,0,0.6,0,0.32,10.3,,0,0,,,1800,,,-3.9,0,,,,
100,대관령,2008-02-28 9:00,-5.1,0,,,3.6,0,290,0,64,0,2.7,-10.8,927.6,0,1022.5,0,1,0,1.23,10.3,,0,0,,,1800,13,,-3.7,0,,,,
100,대관령,2008-02-28 10:00,-3.6,0,,,3.8,0,320,0,56,0,2.6,-11.1,927,0,1021.3,0,1,0,1.74,10.3,,0,0,,,1800,,,-3.1,0,,,,
100,대관령,2008-02-28 11:00,-1.1,0,,,5.7,0,270,0,45,0,2.5,-11.5,926.5,0,1019.8,0,1,0,2.18,10.2,,4,0,Ci,,1800,,,-2.5,0,,,,
100,대관령,2008-02-28 12:00,0.8,0,,,6.6,0,270,0,42,0,2.7,-10.6,925.4,0,1017.8,0,1,0,2.44,10.2,,4,0,Ci,,1800,,,-2,0,,,,
100,대관령,2008-02-28 13:00,1.9,0,,,6.8,0,270,0,40,0,2.8,-10.3,924.5,0,1016.4,0,0.8,0,1.97,10.1,,8,0,Cs,,1800,,,-1.7,0,,,,
100,대관령,2008-02-28 14:00,2.1,0,,,7,0,270,0,41,0,2.9,-9.8,923.9,0,1015.6,0,1,0,2.1,10,,8,3,AcCs,25,1800,,,-1.4,0,,,,
100,대관령,2008-02-28 15:00,2.2,0,,,5.4,0,250,0,41,0,2.9,-9.7,923.1,0,1014.7,0,0.9,0,1.9,9.9,,7,3,AcCi,25,1800,13,,-1.2,0,,,,
100,대관령,2008-02-28 16:00,2.3,0,,,6.8,0,270,0,42,0,3,-9.3,922.3,0,1013.8,0,0.6,0,1.42,9.8,,9,0,Ci,,2000,,,-1.1,0,,,,
100,대관령,2008-02-28 17:00,1.4,0,,,4.5,0,270,0,48,0,3.2,-8.4,922.1,0,1013.9,0,0.7,0,1.09,9.8,,6,3,AcCi,25,1800,,,-1,0,,,,
100,대관령,2008-02-28 18:00,0.8,0,,,6.9,0,250,0,57,0,3.7,-6.7,921.5,0,1013.5,0,0,0,0.31,9.8,,6,4,ScCi,4,1800,,,-0.9,0,,,,
100,대관령,2008-02-28 19:00,0,0,,,7.3,0,270,0,67,0,4.1,-5.4,921.5,0,1013.9,0,0,0,0,,,,,,,,,,-0.9,0,,,,
100,대관령,2008-02-28 20:00,-0.2,0,,,6.7,0,270,0,69,0,4.2,-5.2,921.6,0,1014.1,0,,9,,,,,,,,,,,-1,0,,,,
100,대관령,2008-02-28 21:00,-0.5,0,,,4.8,0,250,0,64,0,3.8,-6.4,921.2,0,1013.8,0,,9,,9.8,,1,1,Sc,4,1500,13,,-1.5,0,,,,
100,대관령,2008-02-28 22:00,-0.7,0,,,6.5,0,250,0,59,0,3.4,-7.7,920.5,0,1013.1,0,,9,,,,,,,,,,,-1.8,0,,,,
